Time,Channel A
(ms),(mV)

0.00817600,-51.05807000
0.00819200,-49.36023000
0.00820800,-45.95226000
0.00822400,-44.25443000
0.00824000,-40.84645000
0.00825600,-39.14247000
0.00827200,-35.74065000
0.00828800,-32.33883000
0.00830400,-28.93085000
0.00832000,-27.23302000
0.00833600,-23.82505000
0.00835200,-20.42323000
0.00836800,-17.01525000
0.00838400,-13.61343000
0.00840000,-11.90945000
0.00841600,-6.80364100
0.00843200,-5.10580700
0.00844800,0.00000000
0.00846400,1.69783400
0.00848000,6.80364100
0.00849600,6.80364100
0.00851200,13.61343000
0.00852800,15.31742000
0.00854400,20.42323000
0.00856000,20.42323000
0.00857600,27.23302000
0.00859200,27.23302000
0.00860800,32.33883000
0.00862400,34.03666000
0.00864000,37.44463000
0.00865600,39.14247000
0.00867200,44.25443000
0.00868800,44.25443000
0.00870400,49.36023000
0.00872000,49.36023000
0.00873600,54.46604000
0.00875200,52.76205000
0.00876800,57.86786000
0.00878400,57.86786000
0.00880000,61.27583000
0.00881600,61.27583000
0.00883200,64.67765000
0.00884800,62.97367000
0.00886400,68.07948000
0.00888000,66.38164000
0.00889600,69.78346000
0.00891200,68.07948000
0.00892800,69.78346000
0.00894400,69.78346000
0.00896000,71.48744000
0.00897600,69.78346000
0.00899200,71.48744000
0.00900800,69.78346000
0.00902400,71.48744000
0.00904000,69.78346000
0.00905600,71.48744000
0.00907200,68.07948000
0.00908800,69.78346000
0.00910400,64.67765000
0.00912000,68.07948000
0.00913600,62.97367000
0.00915200,64.67765000
0.00916800,59.57185000
0.00918400,62.97367000
0.00920000,57.86786000
0.00921600,57.86786000
0.00923200,52.76205000
0.00924800,54.46604000
0.00926400,47.65625000
0.00928000,49.36023000
0.00929600,44.25443000
0.00931200,42.55044000
0.00932800,39.14247000
0.00934400,39.14247000
0.00936000,34.03666000
0.00937600,32.33883000
0.00939200,27.23302000
0.00940800,27.23302000
0.00942400,22.12721000
0.00944000,20.42323000
0.00945600,15.31742000
0.00947200,13.61343000
0.00948800,10.21161000
0.00950400,6.80364100
0.00952000,3.40182100
0.00953600,1.69783400
